TRADE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMOUNT,OUTSTANDING_SHARE,TURNOVER,TS_CODE,AK_SYMBOL,RET,LOG_RET,RV_20,FUTURE_RV_5
2025-08-12,37.84,38.5,37.62,38.05,76452626.0,2921966269.0,7238871697.0,0.0105614008923081,002475.SZ,sz002475,0.0042227500659803,0.0042138592771853,0.0205122890998907,0.0130889178288214
2025-08-13,38.22,38.86,37.7,38.23,105807028.0,4068295554.0,7238871697.0,0.014616508266592,002475.SZ,sz002475,0.0047306176084098,0.0047194634006264,0.0204785689259039,0.0167459558841143
2025-08-14,38.38,38.93,38.09,38.36,97923455.0,3779698853.0,7238871697.0,0.013527447245761,002475.SZ,sz002475,0.0034004708344232,0.0033947023069161,0.0151544528307716,0.0286967253303577
2025-08-15,37.98,38.7,37.86,38.47,87417002.0,3363990014.0,7238871697.0,0.0120760535148354,002475.SZ,sz002475,0.0028675703858185,0.0028634667489662,0.0146720221475778,0.0291704514155886
2025-08-18,38.48,40.23,38.17,39.47,153895921.0,6098343355.0,7238871697.0,0.0212596558471645,002475.SZ,sz002475,0.0259942812581233,0.025662172910552,0.0157489981454131,0.0269455598553929
2025-08-19,39.48,39.63,38.49,38.98,108849590.0,4259042373.0,7238871697.0,0.0150368171389348,002475.SZ,sz002475,-0.0124144920192551,-0.012492195595341,0.0156439368412599,0.0375595394126162
2025-08-20,38.87,40.62,38.1,39.92,132784734.0,5282232776.0,7238871697.0,0.0183432915457017,002475.SZ,sz002475,0.0241149307337096,0.0238287573638485,0.0165086379102321,0.0365358979610924
2025-08-21,39.97,42.3,39.69,42.06,200684428.0,8301490958.0,7238871697.0,0.0277231641062473,002475.SZ,sz002475,0.0536072144288577,0.0522197188312905,0.0202137714296802,0.0301864580224499
2025-08-22,41.33,42.75,41.2,42.57,140167282.0,5900362776.0,7238871697.0,0.0193631394320871,002475.SZ,sz002475,0.0121255349500712,0.0120526095655072,0.0202120028091949,0.0297243362521459
2025-08-25,43.24,44.15,42.0,42.82,152354512.0,6570702104.0,7238871697.0,0.0210467208671677,002475.SZ,sz002475,0.0058726802912849,0.0058555033214757,0.0199735935315477,0.0304205903739721
2025-08-26,43.06,46.65,43.06,45.46,222321982.0,10000629712.0,7238871697.0,0.0307122423639773,002475.SZ,sz002475,0.0616534329752451,0.0598275352628603,0.0240131349748661,0.0207090402995861
2025-08-27,44.88,47.02,44.76,44.84,200969020.0,9278340405.0,7238871697.0,0.0277624785204146,002475.SZ,sz002475,-0.0136383633963923,-0.0137322202204379,0.0241874699232875,0.0206620345054371
2025-08-28,44.85,45.96,44.21,45.96,165324126.0,7484800174.0,7238871697.0,0.0228383832342981,002475.SZ,sz002475,0.0249776984834968,0.0246708547765957,0.0239046793391425,0.0211849036510055
2025-08-29,45.95,47.21,45.03,45.84,173029403.0,7971168566.0,7238871697.0,0.0239028138973244,002475.SZ,sz002475,-0.0026109660574411,-0.0026143805740707,0.0239117480683244,0.034645814877325
2025-09-01,45.96,46.65,44.76,45.13,140621009.0,6401671201.0,7238871697.0,0.0194258186753437,002475.SZ,sz002475,-0.0154886561954624,-0.0156098585675742,0.0240394207375215,0.0412855326081001
2025-09-02,44.94,45.45,43.36,43.66,148018338.0,6557335184.0,7238871697.0,0.0204477084545293,002475.SZ,sz002475,-0.0325725681364946,-0.033114862717112,0.0251139412535152,0.0428319550024586
2025-09-03,43.87,44.29,42.86,43.08,100889947.0,4402641695.0,7238871697.0,0.0139372475743439,002475.SZ,sz002475,-0.0132844709115894,-0.0133734988336099,0.025240394809517,0.0425613995102849
2025-09-04,43.57,45.55,43.36,44.25,200637662.0,8941490727.0,7238871697.0,0.0277167037071744,002475.SZ,sz002475,0.027158774373259,0.0267965191657507,0.0254746690450099,0.0590065873811134
2025-09-05,44.22,47.05,43.56,47.05,228191530.0,10489291676.0,7238871697.0,0.0315230797770002,002475.SZ,sz002475,0.0632768361581921,0.0613554945774501,0.0287239608521727,0.0522610423505269
2025-09-08,48.94,51.76,48.63,49.59,289125512.0,14557101684.0,7238871697.0,0.0399406874582156,002475.SZ,sz002475,0.0539851222104146,0.052578334469654,0.0295788388004365,0.0466731768916411
2025-09-09,49.62,50.59,47.33,47.56,188129323.0,9103502528.0,7238871697.0,0.0259887632872352,002475.SZ,sz002475,-0.0409356725146199,-0.0417971286784614,0.0310059651127006,0.0428708136155297
2025-09-10,46.14,48.82,45.68,47.94,201877336.0,9549391987.0,7238871697.0,0.0278879560862591,002475.SZ,sz002475,0.0079899074852816,0.007958157183657,0.031039053128575,0.0428474545625556
2025-09-11,47.05,52.73,46.36,52.73,284214404.0,14306453448.0,7238871697.0,0.0392622518945579,002475.SZ,sz002475,0.0999165623696287,0.0952343245361401,0.0376340995298628,0.0104188537286633
2025-09-12,54.03,55.49,52.3,52.55,425849206.0,23093057572.0,7238871697.0,0.0588281190529298,002475.SZ,sz002475,-0.0034136165370756,-0.0034194562194182,0.037636419986156,0.0216319757476582
2025-09-15,51.98,54.06,51.91,52.58,249499806.0,13237384440.0,7238871697.0,0.0344666705590872,002475.SZ,sz002475,0.0005708848715508,0.0005707219787749,0.0371966267237853,0.0477721094407931
2025-09-16,52.5,54.03,51.99,52.23,200349016.0,10610989503.0,7238871697.0,0.0276768292609786,002475.SZ,sz002475,-0.0066565233929251,-0.0066787768535278,0.0371216459104653,0.0582857350268836
2025-09-17,52.47,52.82,51.34,51.85,194955234.0,10192389842.0,7238871697.0,0.0269317156264553,002475.SZ,sz002475,-0.0072755121577636,-0.0073021077726709,0.0367735251250529,0.0653147744069484
2025-09-18,51.34,54.77,50.94,52.94,315536216.0,16692440412.0,7238871697.0,0.0435891433371816,002475.SZ,sz002475,0.0210221793635485,0.0208042621234187,0.0351793698708055,0.0653233133448336
2025-09-19,54.14,57.73,53.86,55.24,319703998.0,17827566857.0,7238871697.0,0.0441648935610358,002475.SZ,sz002475,0.0434454098979977,0.0425281317421361,0.0363422191688102,0.0694230780714158
2025-09-22,60.76,60.76,59.94,60.76,90279351.0,5501600825.0,7238871697.0,0.0124714672090975,002475.SZ,sz002475,0.0999275887038377,0.0952443491864807,0.0421024565881168,0.0549535109571042
2025-09-23,66.84,66.84,63.46,65.49,554123874.0,36353840908.0,7238871697.0,0.0765483762102932,002475.SZ,sz002475,0.0778472679394337,0.07496578150239,0.0432971543151051,0.0435487723424271
2025-09-24,64.03,71.97,63.5,69.98,451635559.0,29906689611.0,7238871697.0,0.0623903251645102,002475.SZ,sz002475,0.068560085509238,0.0663120277095797,0.0456626666887151,0.0321677581525217
2025-09-25,69.58,71.36,67.99,68.53,331771538.0,22988862615.0,7238871697.0,0.0458319406513995,002475.SZ,sz002475,-0.020720205773078,-0.0209378813418097,0.0455693572382636,0.0443680630905716
2025-09-26,68.51,68.56,63.96,64.05,332090893.0,21965504720.0,7238871697.0,0.0458760573333035,002475.SZ,sz002475,-0.0653728294177733,-0.0676075772549891,0.0480079555379486,0.0397989873445207
2025-09-29,64.05,65.16,62.48,64.6,262852479.0,16918393242.0,7238871697.0,0.0363112498746087,002475.SZ,sz002475,0.0085870413739266,0.0085503824458129,0.0479190553194358,0.0451815753991316
2025-09-30,65.2,66.17,63.56,64.49,229529053.0,14884453179.0,7265330667.0,0.0315923752847958,002475.SZ,sz002475,-0.0017027863777089,-0.0017042377662701,0.0473450248430254,0.051732605206671
2025-10-09,63.64,65.94,63.16,65.1,261650982.0,17046509786.0,7265330667.0,0.0360136370927272,002475.SZ,sz002475,0.0094588308264846,0.0094143761922375,0.0472973612137983,0.0521132211765703
2025-10-10,64.3,64.75,60.02,60.61,260955086.0,16258524771.0,7265330667.0,0.0359178539781113,002475.SZ,sz002475,-0.0689708141321043,-0.0714646532513298,0.049563066279591,0.0502818836712385
2025-10-13,54.95,58.19,54.95,57.57,267290302.0,15306475401.0,7265330667.0,0.0367898330098125,002475.SZ,sz002475,-0.0501567398119122,-0.0514582972754754,0.0489966378562602,0.0465986542655872
2025-10-14,58.62,59.78,54.38,54.84,248599086.0,14241316173.0,7265330667.0,0.0342171743302981,002475.SZ,sz002475,-0.0474205315268367,-0.0485817439936044,0.0487899144384408,0.0511455619751584
2025-10-15,54.87,58.2,53.71,58.02,242527395.0,13673494569.0,7265330667.0,0.0333814668754979,002475.SZ,sz002475,0.0579868708971553,0.0563679239991443,0.0495173999258932,0.0451621528113232
2025-10-16,57.86,61.41,57.55,59.01,256325542.0,15334036992.0,7265330667.0,0.0352806436139598,002475.SZ,sz002475,0.0170630816959667,0.0169191423758192,0.0496298211871605,0.0445243605155468
2025-10-17,59.06,59.06,55.23,55.32,179240230.0,10165620025.0,7265330667.0,0.0246706224692745,002475.SZ,sz002475,-0.0625317742755464,-0.0645724142725198,0.0470969230080467,0.0434577156724797
2025-10-20,56.68,57.67,56.26,56.97,162519564.0,9272508356.0,7265330667.0,0.0223691902611099,002475.SZ,sz002475,0.0298264642082428,0.0293903066957466,0.0475470822361115,0.0426931234435252
2025-10-21,58.82,62.67,58.77,60.96,292936570.0,17821150490.0,7265330667.0,0.0403197849384272,002475.SZ,sz002475,0.0700368615060558,0.0676930978860866,0.0498981614697322,0.030533428790035
2025-10-22,59.91,60.96,59.34,59.92,132425023.0,7986543312.0,7265330667.0,0.0182269781059642,002475.SZ,sz002475,-0.0170603674540682,-0.0172075721694268,0.0500240066572521,0.0344697072994519
2025-10-23,59.11,60.26,58.1,59.95,109740953.0,6524692837.0,7265330667.0,0.0151047430639952,002475.SZ,sz002475,0.0005006675567422,0.0005005422645591,0.0499974772391223,0.0376402710500631
2025-10-24,60.7,63.95,60.47,63.71,234445779.0,14736755293.0,7265330667.0,0.0322691133749604,002475.SZ,sz002475,0.0627189324437029,0.0608306546548734,0.051605477339509,0.0296833637692493
2025-10-27,65.67,65.78,63.33,65.2,233992056.0,15195422274.0,7265330667.0,0.0322066629482977,002475.SZ,sz002475,0.0233872233558312,0.0231179328042105,0.0509844597188374,0.027830546022998
2025-10-28,64.5,65.59,63.8,64.46,142632780.0,9262740420.0,7265330667.0,0.0196319736206715,002475.SZ,sz002475,-0.0113496932515338,-0.0114145925453156,0.0463934852794303,0.0323300167292723
2025-10-29,65.7,67.27,64.97,67.07,180052783.0,11983703878.0,7265330667.0,0.024782462251556,002475.SZ,sz002475,0.0404902264970523,0.039691973724354,0.0441603294311337,0.0272156865525443
2025-10-30,66.89,67.08,63.46,64.84,178788411.0,11675786638.0,7265330667.0,0.0246084341091422,002475.SZ,sz002475,-0.0332488444908303,-0.0338141532441703,0.0422781301916187,0.0231681387162958
2025-10-31,65.99,66.67,62.8,62.8,173415239.0,11158675824.0,7265625627.0,0.0238679018026426,002475.SZ,sz002475,-0.0314620604565084,-0.0319676233933224,0.0426217901549917,0.0223864768440893
2025-11-03,62.6,62.76,60.5,62.72,140414271.0,8693261074.0,7265625627.0,0.01932583348063,002475.SZ,sz002475,-0.0012738853503184,-0.0012746974320005,0.039851712806087,0.0250708942613565
2025-11-04,62.3,62.64,59.87,60.35,128990576.0,7901104870.0,7265625627.0,0.0177535401109375,002475.SZ,sz002475,-0.0377869897959183,-0.0385194284986118,0.0407270288650343,0.0235443342075599
2025-11-05,58.42,61.27,58.18,60.79,112172866.0,6760397261.0,7265625627.0,0.0154388447407957,002475.SZ,sz002475,0.0072908036454018,0.0072643542170905,0.0407576275188425,0.0253933619817186
2025-11-06,60.79,61.67,59.61,61.47,132471322.0,8075585074.0,7265625627.0,0.0182326104867995,002475.SZ,sz002475,0.0111860503372265,0.0111239491582869,0.0407791587609904,0.0250860300963457
2025-11-07,60.53,60.81,59.65,59.71,105363369.0,6346313297.0,7265625627.0,0.0145016237292018,002475.SZ,sz002475,-0.0286318529363917,-0.0290497403600169,0.0380759021795498,0.0225280410894171
2025-11-10,59.31,60.01,57.03,58.22,153527579.0,8911656168.0,7265625627.0,0.0211306757162757,002475.SZ,sz002475,-0.024953944062971,-0.0252705722414238,0.0367329089500482,0.019490845241248
2025-11-11,58.8,58.97,56.05,56.31,108489718.0,6189292993.0,7265625627.0,0.0149319168877678,002475.SZ,sz002475,-0.0328065956715905,-0.03335679905095,0.0358738220657599,0.0125532540179479
2025-11-12,56.26,58.28,56.19,57.59,135717529.0,7815417070.0,7265625627.0,0.0186794002288882,002475.SZ,sz002475,0.0227313088261409,0.0224768022520538,0.0339606286570351,0.0076007127165596
2025-11-13,57.02,58.17,56.7,57.2,93995272.0,5397445322.0,7265625627.0,0.0129369825566984,002475.SZ,sz002475,-0.0067720090293453,-0.0067950431328288,0.0337834287839944,0.010529901982041
2025-11-14,56.48,58.05,55.92,56.33,101754426.0,5829324295.0,7265625627.0,0.0140049090365828,002475.SZ,sz002475,-0.0152097902097902,-0.0153266454791297,0.0307341101910608,0.0252630693213268
2025-11-17,56.31,57.26,55.94,56.37,74185638.0,4205657010.0,7265625627.0,0.0102104955317703,002475.SZ,sz002475,0.0007101011894194,0.000709849186861,0.030023677608617,0.0254865792107086
2025-11-18,55.94,57.57,55.23,56.43,105402888.0,5974063197.0,7265625627.0,0.0145070629029259,002475.SZ,sz002475,0.0010643959552953,0.001063829887565,0.0259299060695732,0.0325047706222067
2025-11-19,56.82,57.76,56.23,56.57,93532984.0,5330936920.0,7265625627.0,0.0128733558267053,002475.SZ,sz002475,0.0024809498493709,0.0024778773740156,0.0256488205497372,0.0357682876782009
2025-11-20,57.92,58.02,55.51,55.58,95981221.0,5436030226.0,7265625627.0,0.0132103174492395,002475.SZ,sz002475,-0.0175004419303518,-0.0176553850407067,0.0259506281140067,0.0352442063283795
2025-11-21,53.83,54.11,52.63,52.68,149999606.0,8020601930.0,7265625627.0,0.0206451052807596,002475.SZ,sz002475,-0.0521770421014753,-0.0535875474392773,0.0251395690944035,0.0266260599798786
2025-11-24,53.02,53.68,52.04,53.08,95703000.0,5077293741.0,7265625627.0,0.0131720246697483,002475.SZ,sz002475,0.0075930144267273,0.0075643325889263,0.024660432878826,0.0271742646330152
2025-11-25,54.05,56.21,53.87,55.53,145075983.0,8050188476.0,7265625627.0,0.0199674453994545,002475.SZ,sz002475,0.0461567445365487,0.0451232057895091,0.0265222074620199,0.0209810132789666
2025-11-26,55.15,58.67,54.74,57.42,159153919.0,9136365853.0,7265625627.0,0.0219050536279441,002475.SZ,sz002475,0.0340356564019448,0.033469259439402,0.0260895461080254,0.0171529322847095
2025-11-27,57.52,58.95,56.62,56.78,126380424.0,7319810271.0,7265625627.0,0.0173942934150576,002475.SZ,sz002475,-0.0111459421804249,-0.0112085236480928,0.0250953405687244,0.0174876883451749
2025-11-28,56.64,58.0,56.57,57.6,96257755.0,5543542167.0,7265625627.0,0.0132483780395034,002475.SZ,sz002475,0.0144417048256428,0.0143384166570204,0.0242684812174334,0.0165205285469947
2025-12-01,57.67,59.1,56.22,58.43,137736228.0,7969904521.0,7265625627.0,0.018957242647922,002475.SZ,sz002475,0.0144097222222221,0.0143068888645,0.0244767704440928,0.016460333972482
2025-12-02,58.39,61.31,58.0,59.81,181396504.0,10920312512.0,7265625627.0,0.0249663983960179,002475.SZ,sz002475,0.0236180044497689,0.0233434144901199,0.0234983131901571,0.0133006455672542
2025-12-03,59.89,60.21,58.27,58.64,108086644.0,6408961263.0,7265625627.0,0.0148764400409423,002475.SZ,sz002475,-0.019561946162849,-0.0197558134780695,0.0238547016116772,0.0127563140568162
2025-12-04,58.43,59.54,56.93,59.44,103890858.0,6085818537.0,7265625627.0,0.0142989555660462,002475.SZ,sz002475,0.0136425648021827,0.0135503428311075,0.0239173632802693,0.0148192762928752
2025-12-05,59.43,59.49,58.53,59.06,71699567.0,4248662542.0,7265625627.0,0.0098683266494705,002475.SZ,sz002475,-0.0063930013458949,-0.006413524093727,0.0230630128148123,0.0216455502049258
2025-12-08,58.92,60.52,58.56,59.89,111448052.0,6690195483.0,7265625627.0,0.0153390854031681,002475.SZ,sz002475,0.0140535049102608,0.0139556699605944,0.0225767691494642,0.0309185629211923
2025-12-09,59.88,61.32,59.41,60.41,110658149.0,6714668917.0,7265625627.0,0.015230367580292,002475.SZ,sz002475,0.0086825847386875,0.0086451078742788,0.021396579109517,0.0306767833611286
2025-12-10,59.71,59.71,57.84,59.34,95668514.0,5632613696.0,7265625627.0,0.0131672782099429,002475.SZ,sz002475,-0.0177122992881971,-0.0178710392879739,0.0211783372311789,0.0313534710370668
2025-12-11,59.29,61.11,58.01,58.07,87639849.0,5200843714.0,7265625627.0,0.0120622577461628,002475.SZ,sz002475,-0.021402089652848,-0.0216344354787173,0.0216706201397844,0.0325477691539978
2025-12-12,58.05,60.69,57.42,60.19,132191892.0,7900964056.0,7265625627.0,0.0181941513073227,002475.SZ,sz002475,0.0365076631651455,0.0358570461757209,0.022850751895355,0.028367237282441
2025-12-15,59.36,59.48,57.11,57.18,122673493.0,7143771178.0,7265625627.0,0.0168840922031723,002475.SZ,sz002475,-0.0500083070277453,-0.0513020386655136,0.0255680782706006,0.0182683474956173
2025-12-16,56.52,57.71,56.14,57.15,72495956.0,4138588438.0,7265625627.0,0.0099779371690437,002475.SZ,sz002475,-0.0005246589716684,-0.000524796653346,0.0255672409603861,0.018434391757854
2025-12-17,56.97,58.61,56.9,58.48,76178566.0,4427953757.0,7265625627.0,0.0104847909747662,002475.SZ,sz002475,0.0232720909886263,0.0230054252007033,0.0260737280791541,0.017956733507246
2025-12-18,57.65,57.99,56.78,56.8,59964677.0,3442857271.0,7265625627.0,0.0082532021436892,002475.SZ,sz002475,-0.0287277701778385,-0.0291484897144173,0.0265844952468627,0.0123950409611671
2025-12-19,57.03,57.69,56.57,56.6,61846149.0,3534311770.0,7265625627.0,0.0085121574073637,002475.SZ,sz002475,-0.0035211267605632,-0.0035273405179682,0.0237439725416601,0.0145422987825619
2025-12-22,56.92,58.08,56.81,57.55,77726256.0,4485816559.0,7265625627.0,0.0106978063542331,002475.SZ,sz002475,0.0167844522968196,0.0166451499587543,0.0239743264043181,0.0125691656708338
2025-12-23,57.37,58.42,57.25,57.87,77505600.0,4507631681.0,7269267438.000001,0.0106620922480909,002475.SZ,sz002475,0.0055603822762815,0.0055449804178557,0.0217830319720737,0.0123763433505623
2025-12-24,58.0,59.43,57.43,59.1,91859271.0,5404246113.0,7269267438.000001,0.0126366613669772,002475.SZ,sz002475,0.0212545360290306,0.0210318088263051,0.0209906589856202,0.0133318928174577
2025-12-25,58.82,59.76,58.07,59.24,79411049.0,4697050390.0,7269267438.000001,0.0109242161850972,002475.SZ,sz002475,0.0023688663282572,0.0023660649875456,0.0208472091107747,0.0195399957443071
2025-12-26,58.99,59.01,58.19,58.22,74266500.0,4354917584.0,7269267438.000001,0.0102165040196172,002475.SZ,sz002475,-0.0172180958811614,-0.0173680510821209,0.0209620866808725,0.0186216510287846
2025-12-29,57.92,59.17,57.73,58.04,93055053.0,5441701496.0,7269267438.000001,0.0128011596482963,002475.SZ,sz002475,-0.0030917210580556,-0.00309651030149,0.0207281003319097,0.0225294255347024
2025-12-30,57.8,59.19,57.0,57.89,99164728.0,5783619694.0,7269267438.000001,0.0136416398001286,002475.SZ,sz002475,-0.0025844245348035,-0.0025877699250738,0.0200684633449124,0.0294156749565668
2025-12-31,58.37,58.47,56.22,56.53,104905173.0,6003869905.0,7269111078.999999,0.0144316370818798,002475.SZ,sz002475,-0.0234928312316462,-0.0237731874037138,0.0202851382712489,0.027712611616277
2026-01-05,56.94,59.3,56.93,58.37,159455283.0,9358442265.0,7269111078.999999,0.0219360085802865,002475.SZ,sz002475,0.0325490889793029,0.0320305885285001,0.0212979852384154,0.0237897983735744
2026-01-06,58.7,59.31,57.64,59.03,141539975.0,8330556573.0,7269111078.999999,0.0194714282753086,002475.SZ,sz002475,0.0113071783450402,0.0112437300368983,0.0213978640033965,0.0242637309534267
2026-01-07,58.82,58.92,56.62,57.37,187357397.0,10829848832.0,7269111078.999999,0.0257744578345024,002475.SZ,sz002475,-0.0281212942571574,-0.0285242706388184,0.0221090987713029,0.0222445967706692
2026-01-08,56.84,56.88,54.6,54.99,240111695.0,13264652378.0,7269111078.999999,0.0330317823445658,002475.SZ,sz002475,-0.0414850967404566,-0.0423701680940563,0.0239757567385737,0.0327256753600367
2026-01-09,54.68,56.12,53.83,55.48,154079007.0,8518973944.0,7269111078.999999,0.0211964028786304,002475.SZ,sz002475,0.0089107110383706,0.0088712449269074,0.0237234727275183,0.0329496113994203
2026-01-12,55.03,55.43,53.83,55.26,188390485.0,10301185319.0,7269111078.999999,0.0259165781004844,002475.SZ,sz002475,-0.0039653929343907,-0.0039732759513603,0.0232419892526102,0.0329456824447445
2026-01-13,55.48,56.37,54.17,54.41,133498244.0,7385100189.0,7269111078.999999,0.0183651401869023,002475.SZ,sz002475,-0.0153818313427434,-0.0155013589974365,0.0220888723780647,0.0323580750229579
2026-01-14,54.03,54.63,53.29,53.41,169913878.0,9190861212.0,7269111078.999999,0.0233747807886538,002475.SZ,sz002475,-0.0183789744532255,-0.018549966146155,0.0193268824846045,0.0314332061107378
2026-01-15,53.17,57.39,53.06,57.19,262847130.0,14597266865.0,7269111078.999999,0.0361594598216209,002475.SZ,sz002475,0.0707732634338138,0.0683810635755458,0.0246437235170233,0.0089034799232116
2026-01-16,58.1,59.72,57.73,57.9,259990309.0,15284928361.0,7269111078.999999,0.0357664515199245,002475.SZ,sz002475,0.0124147578247946,0.0123383266517248,0.0242582428172047,0.010044590897047
2026-01-19,57.92,60.29,57.62,57.68,195719959.0,11530425069.0,7269111078.999999,0.0269248821311071,002475.SZ,sz002475,-0.0037996545768566,-0.0038068916022558,0.0233817288310863,0.0152074217258172
2026-01-20,57.72,58.15,55.14,57.28,177225955.0,10048349855.0,7269111078.999999,0.0243806915417752,002475.SZ,sz002475,-0.0069348127600554,-0.0069589703243034,0.0234201729278991,0.0152007470679504
2026-01-21,56.47,58.12,56.42,56.88,111719948.0,6424873922.0,7269111078.999999,0.0153691347932145,002475.SZ,sz002475,-0.0069832402234636,-0.0070077371574046,0.0231755661876595,0.0153249923846573
2026-01-22,57.25,58.17,55.92,56.23,149804210.0,8531018706.0,7269111078.999999,0.0206083258835836,002475.SZ,sz002475,-0.0114275668073137,-0.0114933631908751,0.0232846386615454,0.0186295944163601
2026-01-23,56.45,56.45,54.83,55.33,144925368.0,8052423541.0,7269111078.999999,0.0199371513827433,002475.SZ,sz002475,-0.0160056909123244,-0.0161351653940919,0.0230884110884261,0.0172625090755272
2026-01-26,55.21,55.23,53.84,53.92,127111156.0,6917918137.0,7269111078.999999,0.0174864786930022,002475.SZ,sz002475,-0.0254834628592083,-0.0258137903059667,0.0237931166918064,0.0136259182376462
2026-01-27,54.15,54.62,52.69,53.55,122784313.0,6608414372.0,7269111078.999999,0.0168912418128698,002475.SZ,sz002475,-0.0068620178041544,-0.0068856697102939,0.0235244673554646,0.0134318347954117
2026-01-28,53.53,54.78,52.65,53.11,151194870.0,8124725548.0,7269111078.999999,0.0207996367584466,002475.SZ,sz002475,-0.0082166199813258,-0.0082505624594499,0.023586537147297,0.0137832402399102
2026-01-29,52.83,52.96,51.57,51.73,147260590.0,7686631742.0,7269111078.999999,0.0202584041431732,002475.SZ,sz002475,-0.0259838071926191,-0.0263273504188841,0.0243032173990504,0.0073723684929234
2026-01-30,51.45,52.34,50.86,51.53,108558812.0,5631865241.0,7269111078.999999,0.0149342623630583,002475.SZ,sz002475,-0.0038662284941038,-0.0038737216752907,0.0237305381304297,0.0085275655768952
2026-02-02,51.83,53.43,51.83,52.06,138486234.0,7315678565.0,7269111078.999999,0.0190513300037576,002475.SZ,sz002475,0.0102852707160876,0.0102327372262863,0.0227393041987389,0.0086475726661708
2026-02-03,52.66,53.22,51.09,52.3,104663797.0,5464439702.0,7269111078.999999,0.0143984313711159,002475.SZ,sz002475,0.0046100653092584,0.0045994715044578,0.0226232764888658,0.0084034060865124
2026-02-04,51.85,51.89,50.49,51.74,124442380.0,6390867495.0,7269111078.999999,0.0171193394415867,002475.SZ,sz002475,-0.0107074569789673,-0.010765194312994,0.0218386219516633,0.0083447604214876
2026-02-05,51.34,52.42,51.26,51.54,75985941.0,3948087323.0,7269111078.999999,0.0104532645290726,002475.SZ,sz002475,-0.0038654812524159,-0.003872971533664,0.0196955286031314,0.0095407512941755
2026-02-06,51.21,51.85,50.54,51.01,72491146.0,3723195003.0,7269272739.0,0.0099722693868784,002475.SZ,sz002475,-0.0102832751261157,-0.0103365132893838,0.0197312207675599,0.0089635261111642
2026-02-09,51.83,51.84,51.17,51.56,77530036.0,4004057333.0,7269272739.0,0.0106654460196613,002475.SZ,sz002475,0.010782199568712,0.0107244861361515,0.0198565469564356,0.0077194010487831
2026-02-10,51.53,51.82,51.21,51.53,74683050.0,3859138594.0,7269272739.0,0.0102737994131547,002475.SZ,sz002475,-0.0005818463925524,-0.0005820157308538,0.0195521044291992,0.0113418208818185
2026-02-11,51.23,51.76,50.86,50.99,68945249.0,3542639012.0,7269272739.0,0.0094844768487094,002475.SZ,sz002475,-0.010479332427712,-0.0105346272730685,0.0192517179492703,0.0109458073894313
2026-02-12,51.1,51.33,50.3,50.43,97024007.0,4903262372.0,7269272756.000001,0.0133471408016595,002475.SZ,sz002475,-0.0109825455971759,-0.0110432989784304,0.0119552446160029,0.0128140710644245
2026-02-13,49.91,51.08,49.26,50.8,114492599.0,5776476638.0,7269272756.000001,0.0157502136517712,002475.SZ,sz002475,0.0073369026373188,0.0073101184958021,0.0117468314971045,0.0159192767905527
2026-02-24,51.41,51.49,50.51,50.63,84415339.0,4300015328.0,7269272756.000001,0.0116126250635353,002475.SZ,sz002475,-0.0033464566929132,-0.0033520686026182,0.0117398997965755,0.022480684901261
2026-02-25,50.55,51.93,50.47,51.58,124704783.0,6391742056.0,7269272756.000001,0.0171550562464545,002475.SZ,sz002475,0.0187635789057869,0.0185897144713807,0.0123564864763929,0.0234225604962424
2026-02-26,51.59,51.63,51.04,51.16,106425064.0,5454795825.0,7269272756.000001,0.0146404004323757,002475.SZ,sz002475,-0.0081426909654905,-0.0081760237425568,0.0123923245297184,0.0241435577289288
2026-02-27,50.65,50.69,49.32,50.22,127271550.0,6349492767.0,7269272756.000001,0.0175081544291966,002475.SZ,sz002475,-0.0183737294761532,-0.0185446229812029,0.012812493490876,0.0228522984829679
2026-03-02,49.31,49.72,48.38,49.11,128983380.0,6329687455.0,7269272756.000001,0.017743642910295,002475.SZ,sz002475,-0.0221027479091995,-0.0223506736782857,0.0132710377149892,0.0219205834624579
2026-03-03,49.16,49.74,47.2,47.39,136026519.0,6548505878.0,7269272756.000001,0.0187125347425882,002475.SZ,sz002475,-0.035023416819385,-0.0356514440716562,0.0143650313871695,0.030877504055151
2026-03-04,46.67,47.09,45.8,46.28,119890568.0,5557272421.0,7269272756.000001,0.0164927871087301,002475.SZ,sz002475,-0.0234226630090735,-0.023701333654021,0.0152338821459063,0.0298357969524369
2026-03-05,47.0,47.76,46.88,47.0,100873314.0,4765363060.0,7269272756.000001,0.0138766720394058,002475.SZ,sz002475,0.0155574762316335,0.0154376993845827,0.0155107609195983,0.0293296533544754
2026-03-06,46.59,47.42,46.47,47.3,73249601.0,3447363241.0,7269272756.000001,0.0100766064857781,002475.SZ,sz002475,0.0063829787234042,0.0063626937878286,0.0144205211040685,0.0293819586833587
2026-03-09,46.27,46.62,45.43,46.5,97374939.0,4484441010.0,7269272756.000001,0.0133954168826073,002475.SZ,sz002475,-0.0169133192389006,-0.0170579829045766,0.014891268648797,0.0283814698831189
2026-03-10,47.2,49.7,47.2,49.39,181409372.0,8875107862.0,7269272756.000001,0.0249556424816039,002475.SZ,sz002475,0.0621505376344087,0.0602956619592229,0.0199572738360874,0.0102404412656955
